ID,experimental_replicate,dose,ecuatorial,polar,,,,,,,
318,3,1.50,4.58,5.04,,,,,,,
1025,3,1.50,6.10,5.58,,,,,,,
1025,3,1.50,6.25,6.09,,,,,,,
1025,3,1.50,5.17,5.05,,,,,,,
1025,3,1.50,3.99,3.97,,,,,,,
1026,3,1.50,7.54,7.19,,,,,,,
1026,3,1.50,7.60,7.40,,,,,,,
1026,3,1.50,7.65,7.75,,,,,,,
1026,3,1.50,6.92,6.61,,,,,,,
1027,3,1.50,4.52,5.60,,,,,,,
1027,3,1.50,5.79,4.92,,,,,,,
1027,3,1.50,2.78,3.93,,,,,,,
1027,3,1.50,3.55,3.05,,,,,,,
1029,3,1.50,5.99,5.82,,,,,,,
1029,3,1.50,5.36,5.83,,,,,,,
1029,3,1.50,4.76,5.00,,,,,,,
1029,3,1.50,5.25,4.18,,,,,,,
1032,3,1.50,5.28,5.41,,,,,,,
1032,3,1.50,6.00,5.75,,,,,,,
1032,3,1.50,5.12,5.24,,,,,,,
1032,3,1.50,4.93,4.51,,,,,,,
1033,3,1.50,5.79,5.09,,,,,,,
1033,3,1.50,6.45,5.89,,,,,,,
1033,3,1.50,5.87,4.29,,,,,,,
1033,3,1.50,4.36,5.18,,,,,,,
1,3,2.00,4.21,4.17,,,,,,,
1,3,2.00,5.04,5.21,,,,,,,
1,3,2.00,4.95,5.08,,,,,,,
1,3,2.00,5.36,5.19,,,,,,,
8,3,2.00,4.53,4.63,,,,,,,
8,3,2.00,4.91,5.15,,,,,,,
8,3,2.00,5.11,5.65,,,,,,,
8,3,2.00,6.13,6.53,,,,,,,
12B,3,2.00,4.18,4.51,,,,,,,
12B,3,2.00,4.90,5.06,,,,,,,
12B,3,2.00,5.06,5.80,,,,,,,
12B,3,2.00,7.18,6.36,,,,,,,
20,3,2.00,4.23,3.43,,,,,,,
20,3,2.00,3.94,4.01,,,,,,,
20,3,2.00,5.30,4.75,,,,,,,
20,3,2.00,5.92,5.45,,,,,,,
123,3,2.00,4.60,4.34,,,,,,,
123,3,2.00,5.40,5.83,,,,,,,
123,3,2.00,6.25,6.52,,,,,,,
123,3,2.00,5.12,5.21,,,,,,,
21,3,2.00,3.89,4.05,,,,,,,
21,3,2.00,4.39,4.48,,,,,,,
21,3,2.00,4.79,5.13,,,,,,,
21,3,2.00,5.99,6.23,,,,,,,
74SS1,3,2.00,4.24,4.26,,,,,,,
74SS1,3,2.00,4.35,4.65,,,,,,,
74SS1,3,2.00,6.30,5.26,,,,,,,
74SS1,3,2.00,5.73,5.24,,,,,,,
87,3,2.00,4.65,5.09,,,,,,,
87,3,2.00,5.61,4.69,,,,,,,
87,3,2.00,5.26,5.91,,,,,,,
87,3,2.00,7.12,7.00,,,,,,,
118,3,2.00,5.18,5.44,,,,,,,
118,3,2.00,5.21,5.70,,,,,,,
118,3,2.00,6.25,6.02,,,,,,,
118,3,2.00,6.07,6.82,,,,,,,
129,3,2.00,4.91,5.06,,,,,,,
129,3,2.00,5.51,5.36,,,,,,,
129,3,2.00,5.99,6.57,,,,,,,
129,3,2.00,6.22,6.79,,,,,,,
449,3,2.00,4.84,5.09,,,,,,,
449,3,2.00,5.08,4.88,,,,,,,
449,3,2.00,6.29,5.74,,,,,,,
449,3,2.00,6.83,6.46,,,,,,,
461,3,2.00,4.07,4.04,,,,,,,
461,3,2.00,3.10,3.35,,,,,,,
461,3,2.00,3.84,3.53,,,,,,,
461,3,2.00,3.24,3.42,,,,,,,
467,3,2.00,4.05,4.33,,,,,,,
467,3,2.00,4.42,4.36,,,,,,,
467,3,2.00,4.54,4.50,,,,,,,
467,3,2.00,5.04,4.66,,,,,,,
475,3,2.00,3.49,3.84,,,,,,,
475,3,2.00,4.07,4.36,,,,,,,
475,3,2.00,4.44,5.57,,,,,,,
475,3,2.00,5.23,4.45,,,,,,,
558,3,2.00,3.36,3.63,,,,,,,
558,3,2.00,3.93,3.84,,,,,,,
558,3,2.00,3.88,3.94,,,,,,,
558,3,2.00,4.24,5.00,,,,,,,
564,3,2.00,5.81,5.20,,,,,,,
564,3,2.00,5.90,5.45,,,,,,,
564,3,2.00,5.76,6.42,,,,,,,
564,3,2.00,6.82,7.10,,,,,,,
568,3,2.00,4.53,4.88,,,,,,,
568,3,2.00,4.92,4.76,,,,,,,
568,3,2.00,6.20,5.06,,,,,,,
568,3,2.00,5.74,5.35,,,,,,,
581,3,2.00,4.30,4.40,,,,,,,
581,3,2.00,4.16,4.46,,,,,,,
581,3,2.00,4.61,4.86,,,,,,,
581,3,2.00,5.29,4.99,,,,,,,
645,3,2.00,4.10,3.79,,,,,,,
645,3,2.00,4.12,4.62,,,,,,,
645,3,2.00,4.30,4.27,,,,,,,
645,3,2.00,4.49,4.12,,,,,,,
667,3,2.00,3.75,3.32,,,,,,,
667,3,2.00,4.09,4.00,,,,,,,
667,3,2.00,3.79,3.57,,,,,,,
667,3,2.00,4.27,3.36,,,,,,,
800,3,2.00,4.24,4.36,,,,,,,
800,3,2.00,5.17,4.90,,,,,,,
800,3,2.00,6.26,6.72,,,,,,,
800,3,2.00,6.72,7.43,,,,,,,
62-02,3,2.00,2.47,2.80,,,,,,,
62-02,3,2.00,3.32,3.44,,,,,,,
62-02,3,2.00,3.60,3.44,,,,,,,
62-02,3,2.00,3.43,3.65,,,,,,,
62-03,3,2.00,3.15,3.31,,,,,,,
62-03,3,2.00,2.89,3.26,,,,,,,
62-03,3,2.00,4.23,4.51,,,,,,,
62-03,3,2.00,4.92,3.99,,,,,,,
62-04,3,2.00,3.04,3.11,,,,,,,
62-04,3,2.00,3.39,3.25,,,,,,,
62-04,3,2.00,3.33,2.96,,,,,,,
62-04,3,2.00,4.14,3.09,,,,,,,
78-01,3,2.00,4.08,3.73,,,,,,,
78-01,3,2.00,4.08,4.08,,,,,,,
78-01,3,2.00,5.03,4.35,,,,,,,
78-01,3,2.00,5.56,5.15,,,,,,,
78-02,3,2.00,3.88,3.97,,,,,,,
78-02,3,2.00,3.47,3.81,,,,,,,
78-02,3,2.00,5.75,4.42,,,,,,,
78-02,3,2.00,6.51,5.52,,,,,,,
78-05,3,2.00,4.13,4.32,,,,,,,
78-05,3,2.00,4.70,4.83,,,,,,,
78-05,3,2.00,4.71,5.21,,,,,,,
78-05,3,2.00,5.01,6.05,,,,,,,
S-01,3,2.00,3.20,2.72,,,,,,,
S-01,3,2.00,3.04,2.65,,,,,,,
S-01,3,2.00,4.40,2.95,,,,,,,
S-01,3,2.00,2.46,3.51,,,,,,,
H-01,3,2.00,3.28,3.33,,,,,,,
H-01,3,2.00,3.62,3.33,,,,,,,
H-01,3,2.00,4.02,4.74,,,,,,,
H-01,3,2.00,4.38,4.76,,,,,,,
H-03,3,2.00,3.74,4.62,,,,,,,
H-03,3,2.00,4.69,4.01,,,,,,,
H-03,3,2.00,4.33,3.46,,,,,,,
H-03,3,2.00,4.81,4.61,,,,,,,
H-04,3,2.00,3.80,3.99,,,,,,,
H-04,3,2.00,3.90,4.23,,,,,,,
H-04,3,2.00,4.74,4.80,,,,,,,
H-04,3,2.00,4.83,4.84,,,,,,,
I-20,3,2.00,4.71,4.66,,,,,,,
I-20,3,2.00,4.88,5.64,,,,,,,
I-20,3,2.00,6.41,6.44,,,,,,,
I-20,3,2.00,6.11,5.22,,,,,,,
419,3,2.00,4.16,4.14,,,,,,,
419,3,2.00,4.45,4.67,,,,,,,
419,3,2.00,4.60,5.44,,,,,,,
419,3,2.00,5.52,5.50,,,,,,,
413,3,2.00,3.33,3.61,,,,,,,
413,3,2.00,3.67,3.75,,,,,,,
413,3,2.00,4.32,3.73,,,,,,,
413,3,2.00,5.35,4.38,,,,,,,
W212,3,2.00,3.88,4.86,,,,,,,
W212,3,2.00,3.92,3.98,,,,,,,
W212,3,2.00,5.88,6.58,,,,,,,
W212,3,2.00,4.32,3.98,,,,,,,
318,3,2.00,3.74,3.39,,,,,,,
318,3,2.00,4.24,3.63,,,,,,,
318,3,2.00,3.83,5.02,,,,,,,
318,3,2.00,3.71,4.67,,,,,,,
1025,3,2.00,3.83,3.47,,,,,,,
1025,3,2.00,3.95,4.73,,,,,,,
1025,3,2.00,4.44,4.21,,,,,,,
1025,3,2.00,5.16,4.80,,,,,,,
1026,3,2.00,5.59,5.37,,,,,,,
1026,3,2.00,6.34,6.31,,,,,,,
1026,3,2.00,7.32,7.44,,,,,,,
1026,3,2.00,7.03,7.18,,,,,,,
1027,3,2.00,3.73,4.32,,,,,,,
1027,3,2.00,3.78,3.56,,,,,,,
1027,3,2.00,3.79,3.58,,,,,,,
1027,3,2.00,3.59,3.31,,,,,,,
1029,3,2.00,3.83,4.13,,,,,,,
1029,3,2.00,4.15,3.88,,,,,,,
1029,3,2.00,4.64,5.15,,,,,,,
1029,3,2.00,4.51,4.39,,,,,,,
1032,3,2.00,3.89,4.01,,,,,,,
1032,3,2.00,4.13,4.55,,,,,,,
1032,3,2.00,4.76,4.76,,,,,,,
1032,3,2.00,5.10,5.59,,,,,,,
1033,3,2.00,4.00,4.18,,,,,,,
1033,3,2.00,4.37,4.31,,,,,,,
1033,3,2.00,6.02,5.48,,,,,,,
1033,3,2.00,5.81,5.01,,,,,,,
1,3,2.50,3.92,3.76,,,,,,,
1,3,2.50,4.96,5.15,,,,,,,
1,3,2.50,3.61,3.91,,,,,,,
1,3,2.50,3.89,4.03,,,,,,,
8,3,2.50,4.21,4.63,,,,,,,
8,3,2.50,5.78,5.09,,,,,,,
8,3,2.50,3.93,4.01,,,,,,,
8,3,2.50,5.35,5.96,,,,,,,
12B,3,2.50,4.48,3.77,,,,,,,
12B,3,2.50,5.54,5.33,,,,,,,
12B,3,2.50,4.27,5.87,,,,,,,
12B,3,2.50,6.12,5.85,,,,,,,
20,3,2.50,3.89,3.85,,,,,,,
20,3,2.50,4.42,3.86,,,,,,,
20,3,2.50,4.02,3.12,,,,,,,
20,3,2.50,6.29,4.77,,,,,,,
123,3,2.50,3.47,3.66,,,,,,,
123,3,2.50,5.40,4.07,,,,,,,
123,3,2.50,4.00,4.57,,,,,,,
123,3,2.50,5.88,6.04,,,,,,,
21,3,2.50,3.33,3.08,,,,,,,
21,3,2.50,4.38,4.68,,,,,,,
21,3,2.50,4.26,4.32,,,,,,,
21,3,2.50,5.05,5.37,,,,,,,
74SS1,3,2.50,3.44,3.65,,,,,,,
74SS1,3,2.50,3.94,3.84,,,,,,,
74SS1,3,2.50,5.01,4.87,,,,,,,
74SS1,3,2.50,5.60,5.92,,,,,,,
87,3,2.50,5.12,5.03,,,,,,,
87,3,2.50,6.19,5.45,,,,,,,
87,3,2.50,5.59,5.79,,,,,,,
87,3,2.50,5.31,6.09,,,,,,,
118,3,2.50,5.79,5.17,,,,,,,
118,3,2.50,6.59,6.09,,,,,,,
118,3,2.50,5.63,5.67,,,,,,,
118,3,2.50,5.20,6.38,,,,,,,
129,3,2.50,5.22,4.55,,,,,,,
129,3,2.50,6.48,6.88,,,,,,,
129,3,2.50,5.79,5.48,,,,,,,
129,3,2.50,5.37,5.48,,,,,,,
449,3,2.50,6.01,6.20,,,,,,,
449,3,2.50,7.34,5.93,,,,,,,
449,3,2.50,5.15,4.90,,,,,,,
449,3,2.50,6.48,4.99,,,,,,,
461,3,2.50,3.32,2.99,,,,,,,
461,3,2.50,3.33,4.82,,,,,,,
461,3,2.50,3.25,3.52,,,,,,,
461,3,2.50,3.21,3.93,,,,,,,
467,3,2.50,3.39,3.20,,,,,,,
467,3,2.50,4.79,4.79,,,,,,,
467,3,2.50,4.56,3.90,,,,,,,
467,3,2.50,4.68,4.15,,,,,,,
475,3,2.50,4.22,3.38,,,,,,,
475,3,2.50,5.36,5.24,,,,,,,
475,3,2.50,4.42,4.03,,,,,,,
475,3,2.50,4.24,5.03,,,,,,,
558,3,2.50,3.17,3.31,,,,,,,
558,3,2.50,3.92,4.94,,,,,,,
558,3,2.50,3.21,3.69,,,,,,,
558,3,2.50,3.30,3.94,,,,,,,
564,3,2.50,5.60,6.31,,,,,,,
564,3,2.50,6.57,6.85,,,,,,,
564,3,2.50,5.02,5.89,,,,,,,
564,3,2.50,6.25,5.85,,,,,,,
568,3,2.50,3.90,4.07,,,,,,,
568,3,2.50,5.23,4.86,,,,,,,
568,3,2.50,4.91,4.36,,,,,,,
568,3,2.50,5.78,4.85,,,,,,,
581,3,2.50,3.85,4.40,,,,,,,
581,3,2.50,4.86,5.23,,,,,,,
581,3,2.50,4.82,4.54,,,,,,,
581,3,2.50,5.01,5.17,,,,,,,
645,3,2.50,3.71,4.02,,,,,,,
645,3,2.50,5.88,6.25,,,,,,,
645,3,2.50,3.86,3.99,,,,,,,
645,3,2.50,4.87,5.53,,,,,,,
667,3,2.50,3.13,3.01,,,,,,,
667,3,2.50,3.88,4.70,,,,,,,
667,3,2.50,3.32,3.00,,,,,,,
667,3,2.50,3.17,3.30,,,,,,,
800,3,2.50,5.25,5.23,,,,,,,
800,3,2.50,5.88,5.15,,,,,,,
800,3,2.50,5.95,4.85,,,,,,,
800,3,2.50,6.13,6.99,,,,,,,
62-02,3,2.50,2.14,2.47,,,,,,,
62-02,3,2.50,3.34,3.50,,,,,,,
62-02,3,2.50,2.00,2.23,,,,,,,
62-02,3,2.50,2.42,2.55,,,,,,,
62-03,3,2.50,3.39,3.89,,,,,,,
62-03,3,2.50,4.73,4.05,,,,,,,
62-03,3,2.50,3.44,3.18,,,,,,,
62-03,3,2.50,4.36,3.24,,,,,,,
62-04,3,2.50,2.83,2.43,,,,,,,
62-04,3,2.50,3.85,4.00,,,,,,,
62-04,3,2.50,2.75,3.45,,,,,,,
62-04,3,2.50,2.95,3.45,,,,,,,
78-01,3,2.50,3.65,3.47,,,,,,,
78-01,3,2.50,5.19,4.48,,,,,,,
78-01,3,2.50,4.20,3.92,,,,,,,
78-01,3,2.50,3.85,3.56,,,,,,,
78-02,3,2.50,2.68,2.77,,,,,,,
78-02,3,2.50,3.67,3.92,,,,,,,
78-02,3,2.50,5.30,2.76,,,,,,,
78-02,3,2.50,4.63,5.19,,,,,,,
78-05,3,2.50,4.65,4.36,,,,,,,
78-05,3,2.50,4.98,5.77,,,,,,,
78-05,3,2.50,4.89,4.95,,,,,,,
78-05,3,2.50,4.53,4.53,,,,,,,
S-01,3,2.50,3.03,3.07,,,,,,,
S-01,3,2.50,3.03,3.36,,,,,,,
S-01,3,2.50,3.14,3.74,,,,,,,
S-01,3,2.50,2.26,2.13,,,,,,,
H-01,3,2.50,2.41,2.03,,,,,,,
H-01,3,2.50,3.62,4.52,,,,,,,
H-01,3,2.50,3.00,2.50,,,,,,,
H-01,3,2.50,4.37,2.65,,,,,,,
H-03,3,2.50,3.54,2.72,,,,,,,
H-03,3,2.50,5.47,6.07,,,,,,,
H-03,3,2.50,4.13,3.10,,,,,,,
H-03,3,2.50,3.87,3.37,,,,,,,
H-04,3,2.50,3.21,3.13,,,,,,,
H-04,3,2.50,5.29,4.88,,,,,,,
H-04,3,2.50,4.10,3.79,,,,,,,
H-04,3,2.50,5.31,5.14,,,,,,,
I-20,3,2.50,3.93,4.56,,,,,,,
I-20,3,2.50,5.90,5.99,,,,,,,
I-20,3,2.50,5.50,3.80,,,,,,,
I-20,3,2.50,4.96,4.45,,,,,,,
419,3,2.50,2.86,2.88,,,,,,,
419,3,2.50,4.67,4.30,,,,,,,
419,3,2.50,4.48,4.73,,,,,,,
419,3,2.50,5.82,5.72,,,,,,,
413,3,2.50,3.61,3.02,,,,,,,
413,3,2.50,4.18,3.71,,,,,,,
413,3,2.50,2.76,3.29,,,,,,,
413,3,2.50,4.23,3.35,,,,,,,
W212,3,2.50,4.72,5.58,,,,,,,
W212,3,2.50,4.58,5.88,,,,,,,
W212,3,2.50,5.36,4.93,,,,,,,
W212,3,2.50,3.73,4.02,,,,,,,
318,3,2.50,3.93,3.41,,,,,,,
318,3,2.50,4.15,4.17,,,,,,,
318,3,2.50,4.37,3.40,,,,,,,
318,3,2.50,4.14,3.72,,,,,,,
1025,3,2.50,4.39,3.96,,,,,,,
1025,3,2.50,5.64,5.19,,,,,,,
1025,3,2.50,3.72,4.01,,,,,,,
1025,3,2.50,4.20,5.24,,,,,,,
1026,3,2.50,5.96,5.44,,,,,,,
1026,3,2.50,7.54,7.47,,,,,,,
1026,3,2.50,6.25,6.02,,,,,,,
1026,3,2.50,6.85,6.81,,,,,,,
1027,3,2.50,4.39,3.78,,,,,,,
1027,3,2.50,4.12,3.24,,,,,,,
1027,3,2.50,3.85,2.67,,,,,,,
1027,3,2.50,2.39,2.15,,,,,,,
1029,3,2.50,4.22,4.14,,,,,,,
1029,3,2.50,5.13,5.31,,,,,,,
1029,3,2.50,4.56,5.59,,,,,,,
1029,3,2.50,3.62,3.74,,,,,,,
1032,3,2.50,4.40,4.25,,,,,,,
1032,3,2.50,4.59,5.40,,,,,,,
1032,3,2.50,4.05,4.30,,,,,,,
1032,3,2.50,4.67,4.52,,,,,,,
1033,3,2.50,5.21,4.27,,,,,,,
1033,3,2.50,6.10,5.17,,,,,,,
1033,3,2.50,5.24,4.29,,,,,,,
1033,3,2.50,4.54,5.70,,,,,,,
1,3,10.00,1.51,1.34,,,,,,,
1,3,10.00,1.27,1.53,,,,,,,
1,3,10.00,1.32,1.35,,,,,,,
1,3,10.00,1.40,1.27,,,,,,,
8,3,10.00,1.32,1.37,,,,,,,
8,3,10.00,1.37,1.19,,,,,,,
8,3,10.00,1.33,1.41,,,,,,,
8,3,10.00,1.51,1.51,,,,,,,
12B,3,10.00,1.38,1.42,,,,,,,
12B,3,10.00,1.42,1.48,,,,,,,
12B,3,10.00,1.37,1.45,,,,,,,
12B,3,10.00,1.59,1.45,,,,,,,
20,3,10.00,1.16,1.06,,,,,,,
20,3,10.00,1.64,1.47,,,,,,,
20,3,10.00,1.50,1.47,,,,,,,
20,3,10.00,1.35,1.26,,,,,,,
123,3,10.00,1.51,1.49,,,,,,,
123,3,10.00,1.31,1.40,,,,,,,
123,3,10.00,1.38,1.41,,,,,,,
123,3,10.00,1.30,1.25,,,,,,,
21,3,10.00,1.42,1.51,,,,,,,
21,3,10.00,1.46,1.46,,,,,,,
21,3,10.00,1.26,1.39,,,,,,,
21,3,10.00,1.45,1.38,,,,,,,
74SS1,3,10.00,1.62,1.72,,,,,,,
74SS1,3,10.00,1.49,1.57,,,,,,,
74SS1,3,10.00,1.53,1.61,,,,,,,
74SS1,3,10.00,1.37,1.42,,,,,,,
87,3,10.00,1.50,1.59,,,,,,,
87,3,10.00,1.44,1.41,,,,,,,
87,3,10.00,1.36,1.42,,,,,,,
87,3,10.00,1.40,1.37,,,,,,,
118,3,10.00,1.35,1.53,,,,,,,
118,3,10.00,1.38,1.59,,,,,,,
118,3,10.00,1.29,1.31,,,,,,,
118,3,10.00,1.47,1.41,,,,,,,
129,3,10.00,1.83,1.78,,,,,,,
129,3,10.00,1.87,1.82,,,,,,,
129,3,10.00,1.37,1.58,,,,,,,
129,3,10.00,1.25,1.26,,,,,,,
449,3,10.00,1.67,1.73,,,,,,,
449,3,10.00,1.58,1.64,,,,,,,
449,3,10.00,1.62,1.54,,,,,,,
449,3,10.00,1.57,1.49,,,,,,,
461,3,10.00,1.51,1.35,,,,,,,
461,3,10.00,1.36,1.64,,,,,,,
461,3,10.00,1.49,1.54,,,,,,,
461,3,10.00,1.40,1.31,,,,,,,
467,3,10.00,1.57,1.80,,,,,,,
467,3,10.00,1.62,2.04,,,,,,,
467,3,10.00,1.63,1.55,,,,,,,
467,3,10.00,1.58,1.69,,,,,,,
475,3,10.00,1.77,1.60,,,,,,,
475,3,10.00,1.57,1.62,,,,,,,
475,3,10.00,1.47,1.31,,,,,,,
475,3,10.00,1.51,1.51,,,,,,,
558,3,10.00,1.44,1.42,,,,,,,
558,3,10.00,1.55,1.41,,,,,,,
558,3,10.00,1.29,1.42,,,,,,,
558,3,10.00,1.48,1.30,,,,,,,
564,3,10.00,1.38,1.45,,,,,,,
564,3,10.00,1.87,2.12,,,,,,,
564,3,10.00,1.20,1.25,,,,,,,
564,3,10.00,1.25,1.30,,,,,,,
568,3,10.00,1.48,1.52,,,,,,,
568,3,10.00,1.59,1.74,,,,,,,
568,3,10.00,1.41,1.51,,,,,,,
568,3,10.00,1.24,1.48,,,,,,,
581,3,10.00,1.74,1.68,,,,,,,
581,3,10.00,2.04,1.71,,,,,,,
581,3,10.00,1.43,1.48,,,,,,,
581,3,10.00,1.67,1.71,,,,,,,
645,3,10.00,1.56,1.65,,,,,,,
645,3,10.00,1.66,1.65,,,,,,,
645,3,10.00,1.66,1.51,,,,,,,
645,3,10.00,1.37,1.18,,,,,,,
667,3,10.00,1.51,1.43,,,5,,,,
667,3,10.00,1.40,1.40,,,,,,,
667,3,10.00,1.65,1.51,,,,,,,
667,3,10.00,1.33,1.44,,,,,,,
800,3,10.00,1.32,1.40,,,,,,,
800,3,10.00,1.54,1.54,,,,,,,
800,3,10.00,1.68,1.76,,,,,,,
800,3,10.00,1.48,1.55,,,,,,,
62-02,3,10.00,1.69,1.52,,,,,,,
62-02,3,10.00,1.62,1.50,,,,,,,
62-02,3,10.00,1.57,1.45,,,,,,,
62-02,3,10.00,1.31,1.41,,,,,,,
62-03,3,10.00,1.68,1.52,,,,,,,
62-03,3,10.00,1.54,1.52,,,,,,,
62-03,3,10.00,0.98,1.07,,,,,,,
62-03,3,10.00,1.48,1.32,,,,,,,
62-04,3,10.00,1.79,1.72,,,,,,,
62-04,3,10.00,1.71,1.63,,,,,,,
62-04,3,10.00,1.50,1.50,,,,,,,
62-04,3,10.00,1.53,1.66,,,,,,,
78-01,3,10.00,1.35,1.66,,,,,,,
78-01,3,10.00,1.77,1.52,,,,,,,
78-01,3,10.00,1.56,1.51,,,,,,,
78-01,3,10.00,1.35,1.51,,,,,,,
78-02,3,10.00,1.53,1.52,,,,,,,
78-02,3,10.00,1.45,1.53,,,,,,,
78-02,3,10.00,1.43,1.47,,,,,,,
78-02,3,10.00,1.33,1.26,,,,,,,
78-05,3,10.00,1.50,1.50,,,,,,,
78-05,3,10.00,1.47,1.60,,,,,,,
78-05,3,10.00,1.25,1.47,,,,,,,
78-05,3,10.00,1.69,1.61,,,,,,,
S-01,3,10.00,1.36,1.31,,,,,,,
S-01,3,10.00,1.18,1.34,,,,,,,
S-01,3,10.00,1.14,1.24,,,,,,,
S-01,3,10.00,1.15,1.18,,,,,,,
H-01,3,10.00,1.39,1.74,,,,,,,
H-01,3,10.00,1.72,1.55,,,,,,,
H-01,3,10.00,1.28,1.23,,,,,,,
H-01,3,10.00,1.23,1.18,,,,,,,
H-03,3,10.00,1.76,1.69,,,,,,,
H-03,3,10.00,1.58,1.70,,,,,,,
H-03,3,10.00,1.54,1.46,,,,,,,
H-03,3,10.00,1.55,1.55,,,,,,,
H-04,3,10.00,1.62,1.76,,,,,,,
H-04,3,10.00,1.74,1.81,,,,,,,
H-04,3,10.00,1.55,1.59,,,,,,,
H-04,3,10.00,1.59,1.72,,,,,,,
I-20,3,10.00,1.63,1.63,,,,,,,
I-20,3,10.00,1.44,1.52,,,,,,,
I-20,3,10.00,1.24,1.19,,,,,,,
I-20,3,10.00,1.43,1.34,,,,,,,
419,3,10.00,1.65,1.76,,,,,,,
419,3,10.00,1.89,1.80,,,,,,,
419,3,10.00,1.68,1.65,,,,,,,
419,3,10.00,1.60,1.60,,,,,,,
413,3,10.00,1.73,1.42,,,,,,,
413,3,10.00,1.74,1.54,,,,,,,
413,3,10.00,1.78,1.72,,,,,,,
413,3,10.00,1.83,1.84,,,,,,,
W212,3,10.00,1.20,1.38,,,,,,,
W212,3,10.00,1.20,1.30,,,,,,,
W212,3,10.00,1.20,1.20,,,,,,,
W212,3,10.00,1.30,1.16,,,,,,,
318,3,10.00,1.78,1.76,,,,,,,
318,3,10.00,1.68,1.87,,,,,,,
318,3,10.00,1.72,1.66,,,,,,,
318,3,10.00,1.63,1.57,,,,,,,
1025,3,10.00,1.76,1.69,,,,,,,
1025,3,10.00,1.71,1.99,,,,,,,
1025,3,10.00,1.54,1.59,,,,,,,
1025,3,10.00,1.46,1.37,,,,,,,
1026,3,10.00,2.20,2.26,,,,,,,
1026,3,10.00,2.48,2.19,,,,,,,
1026,3,10.00,1.53,1.53,,,,,,,
1026,3,10.00,1.99,1.99,,,,,,,
1027,3,10.00,1.42,1.51,,,,,,,
1027,3,10.00,1.28,1.46,,,,,,,
1027,3,10.00,1.34,1.29,,,,,,,
1027,3,10.00,1.11,1.06,,,,,,,
1029,3,10.00,1.44,1.51,,,,,,,
1029,3,10.00,1.61,1.71,,,,,,,
1029,3,10.00,1.52,1.60,,,,,,,
1029,3,10.00,1.04,1.27,,,,,,,
1032,3,10.00,1.92,1.77,,,,,,,
1032,3,10.00,1.61,1.68,,,,,,,
1032,3,10.00,1.54,1.53,,,,,,,
1032,3,10.00,1.85,2.08,,,,,,,
1033,3,10.00,2.05,1.75,,,,,,,
1033,3,10.00,1.75,1.74,,,,,,,
1033,3,10.00,1.54,1.79,,,,,,,
1033,3,10.00,1.23,1.59,,,,,,,